"자치구","안심 주소","위도","경도","CCTV 수량","수정 일시"
"광진구","그린파킹-중곡4-038-01","37.5588","127.0934","1","2022-12-01"
"광진구","그린파킹-중곡4-038-비상벨","37.5588","127.0934","1","2022-12-01"
"광진구","그린파킹-중곡4-039-01","37.5589","127.0941","1","2022-12-01"
"광진구","그린파킹-중곡4-039-비상벨","37.5589","127.0941","1","2022-12-01"
"광진구","그린파킹-화양-040-01","37.5426","127.0694","1","2022-12-01"
"광진구","그린파킹-화양-040-비상벨","37.5426","127.0694","1","2022-12-01"
"광진구","무단투기-광장-001-01","37.5459","127.1043","1","2022-12-01"
"광진구","무단투기-광장-002-01","37.5480","127.1021","1","2022-12-01"
"광진구","무단투기-구의1-003-01","37.5444","127.0859","1","2022-12-01"
"광진구","무단투기-구의1-004-01","37.5411","127.0872","1","2022-12-01"
"광진구","무단투기-구의1-005-01","37.5413","127.0857","1","2022-12-01"
"광진구","무단투기-구의1-006-01","37.5417","127.0872","1","2022-12-01"
"광진구","무단투기-구의1-007-01","37.5410","127.0845","1","2022-12-01"
"광진구","무단투기-구의1-008-01","37.5384","127.0864","1","2022-12-01"
"광진구","무단투기-구의1-060-01","37.5412","127.0887","1","2022-12-01"
"광진구","무단투기-구의2-009-01","37.5525","127.0956","1","2022-12-01"
"광진구","무단투기-구의2-010-01","37.5510","127.0960","1","2022-12-01"
"광진구","무단투기-구의2-064-01","37.5526","127.0951","1","2022-12-01"
"광진구","무단투기-구의3-011-01","37.5394","127.0910","1","2022-12-01"
"광진구","무단투기-구의3-012-01","37.5382","127.0920","1","2022-12-01"
"광진구","무단투기-구의3-019-01","37.5410","127.0923","1","2022-12-01"
"광진구","무단투기-구의3-071-01","37.5425","127.0912","1","2022-12-01"
"광진구","무단투기-군자-013-01","37.5573","127.0738","1","2022-12-01"
"광진구","무단투기-군자-014-01","37.5540","127.0737","1","2022-12-01"
"광진구","무단투기-군자-015-01","37.5569","127.0730","1","2022-12-01"
"광진구","무단투기-군자-036-01","37.5529","127.0716","1","2022-12-01"
"광진구","무단투기-군자-056-01","37.5516","127.0705","1","2022-12-01"
"광진구","무단투기-능동-018-01","37.5553","127.0822","1","2022-12-01"
"광진구","무단투기-능동-051-01","37.5537","127.0865","1","2022-12-01"
"광진구","무단투기-자양1-020-01","37.5345","127.0764","1","2022-12-01"
"광진구","무단투기-자양1-021-01","37.5321","127.0816","1","2022-12-01"
"광진구","무단투기-자양1-022-01","37.5356","127.0779","1","2022-12-01"
"광진구","무단투기-자양2-023-01","37.5325","127.0889","1","2022-12-01"
"광진구","무단투기-자양2-024-01","37.5291","127.0836","1","2022-12-01"
"광진구","무단투기-자양2-025-01","37.5298","127.0818","1","2022-12-01"
"광진구","무단투기-자양2-026-01","37.5313","127.0843","1","2022-12-01"
"광진구","무단투기-자양3-029-01","37.5335","127.0728","1","2022-12-01"
"광진구","무단투기-자양3-030-01","37.5357","127.0705","1","2022-12-01"
"광진구","무단투기-자양3-031-01","37.5317","127.0719","1","2022-12-01"
"광진구","무단투기-자양4-032-01","37.5378","127.0660","1","2022-12-01"
"광진구","무단투기-자양4-034-01","37.5391","127.0682","1","2022-12-01"
"광진구","무단투기-자양4-035-01","37.5350","127.0606","1","2022-12-01"
"광진구","무단투기-자양4-037-01","37.5352","127.0654","1","2022-12-01"
"광진구","무단투기-자양4-038-01","37.5354","127.0647","1","2022-12-01"
"광진구","무단투기-자양4-039-01","37.5371","127.0682","1","2022-12-01"
"광진구","무단투기-자양4-040-01","37.5374","127.0660","1","2022-12-01"
"광진구","무단투기-자양4-041-01","37.5375","127.0654","1","2022-12-01"
"광진구","무단투기-중곡1-016-01","37.5641","127.0824","1","2022-12-01"
"광진구","무단투기-중곡1-042-01","37.5637","127.0776","1","2022-12-01"
"광진구","무단투기-중곡1-044-01","37.5599","127.0746","1","2022-12-01"
"광진구","무단투기-중곡1-045-01","37.5613","127.0771","1","2022-12-01"
"광진구","무단투기-중곡1-046-01","37.5597","127.0778","1","2022-12-01"
"광진구","무단투기-중곡1-049-01","37.5627","127.0768","1","2022-12-01"
"광진구","무단투기-중곡2-017-01","37.5591","127.0869","1","2022-12-01"
"광진구","무단투기-중곡2-047-01","37.5578","127.0873","1","2022-12-01"
"광진구","무단투기-중곡2-048-01","37.5560","127.0848","1","2022-12-01"
"광진구","무단투기-중곡2-050-01","37.5564","127.0839","1","2022-12-01"
"광진구","무단투기-중곡3-052-01","37.5684","127.0840","1","2022-12-01"
"광진구","무단투기-중곡3-053-01","37.5682","127.0838","1","2022-12-01"
"광진구","무단투기-중곡3-055-01","37.5704","127.0806","1","2022-12-01"
"광진구","무단투기-중곡3-057-01","37.5662","127.0857","1","2022-12-01"
"광진구","무단투기-중곡3-058-01","37.5710","127.0857","1","2022-12-01"
"광진구","무단투기-중곡3-059-01","37.5679","127.0838","1","2022-12-01"
"광진구","무단투기-중곡4-027-01","37.5689","127.0881","1","2022-12-01"
"광진구","무단투기-중곡4-043-01","37.5677","127.0880","1","2022-12-01"
"광진구","무단투기-중곡4-061-01","37.5537","127.0898","1","2022-12-01"
"광진구","무단투기-중곡4-062-01","37.5695","127.0881","1","2022-12-01"
"광진구","무단투기-중곡4-063-01","37.5556","127.0898","1","2022-12-01"
"광진구","무단투기-화양-065-01","37.5448","127.0714","1","2022-12-01"
"광진구","무단투기-화양-065-02","37.5448","127.0714","1","2022-12-01"
"광진구","무단투기-화양-066-01","37.5470","127.0706","1","2022-12-01"
"광진구","무단투기-화양-067-01","37.5445","127.0671","1","2022-12-01"
"광진구","무단투기-화양-068-01","37.5434","127.0666","1","2022-12-01"
"광진구","무단투기-화양-069-01","37.5453","127.0750","1","2022-12-01"
"광진구","산불-구의2-001-01","37.5544","127.1034","1","2022-12-01"
"광진구","산불-구의2-002-01","37.5632","127.1008","1","2022-12-01"
"광진구","산불-구의2-004-01","37.5686","127.1031","1","2022-12-01"
"광진구","산불-중곡4-003-01","37.5683","127.0892","1","2022-12-01"
"광진구","산불-중곡4-003-02","37.5683","127.0892","1","2022-12-01"
"광진구","산불-중곡4-003-03","37.5683","127.0892","1","2022-12-01"
"광진구","생활방범-광장-001-01","37.5486","127.1030","1","2022-12-01"
"광진구","생활방범-광장-001-02","37.5486","127.1030","1","2022-12-01"
"광진구","생활방범-광장-001-03","37.5486","127.1030","1","2022-12-01"
"광진구","생활방범-광장-001-04","37.5486","127.1030","1","2022-12-01"
"광진구","생활방범-광장-002-01","37.5411","127.1033","1","2022-12-01"
"광진구","생활방범-광장-002-02","37.5411","127.1033","1","2022-12-01"
"광진구","생활방범-광장-002-03","37.5411","127.1033","1","2022-12-01"
"광진구","생활방범-광장-002-04","37.5411","127.1033","1","2022-12-01"
"광진구","생활방범-광장-002-비상벨","37.5411","127.1033","1","2022-12-01"
"광진구","생활방범-광장-003-01","37.5425","127.1015","1","2022-12-01"
"광진구","생활방범-광장-003-02","37.5425","127.1015","1","2022-12-01"
"광진구","생활방범-광장-003-03","37.5425","127.1015","1","2022-12-01"
"광진구","생활방범-광장-003-04","37.5425","127.1015","1","2022-12-01"
"광진구","생활방범-광장-003-비상벨","37.5425","127.1015","1","2022-12-01"
"광진구","생활방범-광장-004-01","37.5515","127.1098","1","2022-12-01"
"광진구","생활방범-광장-004-02","37.5515","127.1098","1","2022-12-01"
"광진구","생활방범-광장-004-03","37.5515","127.1098","1","2022-12-01"
"광진구","생활방범-광장-004-04","37.5515","127.1098","1","2022-12-01"
"광진구","생활방범-광장-005-01","37.5490","127.1090","1","2022-12-01"
"광진구","생활방범-광장-005-02","37.5490","127.1090","1","2022-12-01"
"광진구","생활방범-광장-005-비상벨","37.5490","127.1090","1","2022-12-01"
"광진구","생활방범-광장-006-01","37.5460","127.1036","1","2022-12-01"
"광진구","생활방범-광장-006-02","37.5460","127.1036","1","2022-12-01"
"광진구","생활방범-광장-006-03","37.5460","127.1036","1","2022-12-01"
"광진구","생활방범-광장-006-04","37.5460","127.1036","1","2022-12-01"
"광진구","생활방범-광장-006-05","37.5460","127.1036","1","2022-12-01"
"광진구","생활방범-광장-006-비상벨","37.5460","127.1036","1","2022-12-01"
"광진구","생활방범-광장-007-01","37.5468","127.1034","1","2022-12-01"
"광진구","생활방범-광장-007-02","37.5468","127.1034","1","2022-12-01"
"광진구","생활방범-광장-007-03","37.5468","127.1034","1","2022-12-01"
"광진구","생활방범-광장-007-04","37.5468","127.1034","1","2022-12-01"
"광진구","생활방범-광장-007-05","37.5468","127.1034","1","2022-12-01"
"광진구","생활방범-광장-008-01","37.5476","127.1080","1","2022-12-01"
"광진구","생활방범-광장-008-02","37.5476","127.1080","1","2022-12-01"
"광진구","생활방범-광장-008-03","37.5476","127.1080","1","2022-12-01"
"광진구","생활방범-광장-008-04","37.5476","127.1080","1","2022-12-01"
"광진구","생활방범-광장-008-비상벨","37.5476","127.1080","1","2022-12-01"
"광진구","생활방범-광장-009-01","37.5481","127.1081","1","2022-12-01"
"광진구","생활방범-광장-009-02","37.5481","127.1081","1","2022-12-01"
"광진구","생활방범-광장-009-03","37.5481","127.1081","1","2022-12-01"
"광진구","생활방범-광장-009-04","37.5481","127.1081","1","2022-12-01"
"광진구","생활방범-광장-009-비상벨","37.5481","127.1081","1","2022-12-01"
"광진구","생활방범-광장-010-01","37.5509","127.1013","1","2022-12-01"
"광진구","생활방범-광장-010-02","37.5509","127.1013","1","2022-12-01"
"광진구","생활방범-광장-010-03","37.5509","127.1013","1","2022-12-01"
"광진구","생활방범-광장-010-04","37.5509","127.1013","1","2022-12-01"
"광진구","생활방범-광장-010-비상벨","37.5509","127.1013","1","2022-12-01"
"광진구","생활방범-광장-011-01","37.5488","127.1018","1","2022-12-01"
"광진구","생활방범-광장-011-비상벨","37.5488","127.1018","1","2022-12-01"
"광진구","생활방범-광장-012-01","37.5455","127.0978","1","2022-12-01"
"광진구","생활방범-광장-012-02","37.5455","127.0978","1","2022-12-01"
"광진구","생활방범-광장-012-03","37.5455","127.0978","1","2022-12-01"
"광진구","생활방범-광장-012-04","37.5455","127.0978","1","2022-12-01"
"광진구","생활방범-광장-012-비상벨","37.5455","127.0978","1","2022-12-01"
"광진구","생활방범-광장-013-01","37.5414","127.0989","1","2022-12-01"
"광진구","생활방범-광장-340-01","37.5483","127.1057","1","2022-12-01"
"광진구","생활방범-광장-340-02","37.5483","127.1057","1","2022-12-01"
"광진구","생활방범-광장-340-03","37.5483","127.1057","1","2022-12-01"
"광진구","생활방범-광장-340-04","37.5483","127.1057","1","2022-12-01"
"광진구","생활방범-광장-340-비상벨","37.5483","127.1057","1","2022-12-01"
"광진구","생활방범-광장-365-01","37.5475","127.1043","1","2022-12-01"
"광진구","생활방범-광장-365-02","37.5475","127.1043","1","2022-12-01"
"광진구","생활방범-광장-365-03","37.5475","127.1043","1","2022-12-01"
"광진구","생활방범-광장-365-04","37.5475","127.1043","1","2022-12-01"
"광진구","생활방범-광장-365-05","37.5475","127.1043","1","2022-12-01"
"광진구","생활방범-광장-375-01","37.5416","127.1024","1","2022-12-01"
"광진구","생활방범-광장-375-02","37.5416","127.1024","1","2022-12-01"
"광진구","생활방범-광장-375-03","37.5416","127.1024","1","2022-12-01"
"광진구","생활방범-광장-387-01","37.5476","127.1031","1","2022-12-01"
"광진구","생활방범-광장-387-02","37.5476","127.1031","1","2022-12-01"
"광진구","생활방범-광장-387-03","37.5476","127.1031","1","2022-12-01"
"광진구","생활방범-광장-387-04","37.5476","127.1031","1","2022-12-01"
"광진구","생활방범-광장-387-비상벨","37.5476","127.1031","1","2022-12-01"
"광진구","생활방범-광장-388-01","37.5483","127.1051","1","2022-12-01"
"광진구","생활방범-광장-388-02","37.5483","127.1051","1","2022-12-01"
"광진구","생활방범-광장-388-03","37.5483","127.1051","1","2022-12-01"
"광진구","생활방범-광장-388-04","37.5483","127.1051","1","2022-12-01"
"광진구","생활방범-광장-388-05","37.5483","127.1051","1","2022-12-01"
"광진구","생활방범-광장-388-비상벨","37.5483","127.1051","1","2022-12-01"
"광진구","생활방범-광장-389-01","37.5488","127.1054","1","2022-12-01"
"광진구","생활방범-광장-389-02","37.5488","127.1054","1","2022-12-01"
"광진구","생활방범-광장-389-03","37.5488","127.1054","1","2022-12-01"
"광진구","생활방범-광장-389-04","37.5488","127.1054","1","2022-12-01"
"광진구","생활방범-광장-390-01","37.5479","127.1020","1","2022-12-01"
"광진구","생활방범-광장-390-02","37.5479","127.1020","1","2022-12-01"
"광진구","생활방범-광장-390-03","37.5479","127.1020","1","2022-12-01"
"광진구","생활방범-광장-390-04","37.5479","127.1020","1","2022-12-01"
"광진구","생활방범-광장-390-05","37.5479","127.1020","1","2022-12-01"
"광진구","생활방범-광장-391-01","37.5428","127.0983","1","2022-12-01"
"광진구","생활방범-광장-391-02","37.5428","127.0983","1","2022-12-01"
"광진구","생활방범-광장-391-03","37.5428","127.0983","1","2022-12-01"
"광진구","생활방범-광장-391-비상벨","37.5428","127.0983","1","2022-12-01"
"광진구","생활방범-광장-392-01","37.5440","127.0987","1","2022-12-01"
"광진구","생활방범-광장-392-02","37.5440","127.0987","1","2022-12-01"
"광진구","생활방범-광장-392-03","37.5440","127.0987","1","2022-12-01"
"광진구","생활방범-광장-392-04","37.5440","127.0987","1","2022-12-01"
"광진구","생활방범-광장-393-01","37.5414","127.0974","1","2022-12-01"
"광진구","생활방범-광장-393-02","37.5414","127.0974","1","2022-12-01"
"광진구","생활방범-광장-393-03","37.5414","127.0974","1","2022-12-01"
"광진구","생활방범-광장-393-04","37.5414","127.0974","1","2022-12-01"
"광진구","생활방범-광장-393-비상벨","37.5414","127.0974","1","2022-12-01"
"광진구","생활방범-광장-459-01","37.5486","127.1092","1","2022-12-01"
"광진구","생활방범-광장-459-02","37.5486","127.1092","1","2022-12-01"
"광진구","생활방범-광장-459-03","37.5486","127.1092","1","2022-12-01"
"광진구","생활방범-광장-459-04","37.5486","127.1092","1","2022-12-01"
"광진구","생활방범-광장-459-비상벨","37.5486","127.1092","1","2022-12-01"
"광진구","생활방범-광장-460-01","37.5483","127.1061","1","2022-12-01"
"광진구","생활방범-광장-460-02","37.5483","127.1061","1","2022-12-01"
"광진구","생활방범-광장-460-03","37.5483","127.1061","1","2022-12-01"
"광진구","생활방범-광장-460-04","37.5483","127.1061","1","2022-12-01"
"광진구","생활방범-광장-460-05","37.5483","127.1061","1","2022-12-01"
"광진구","생활방범-광장-460-비상벨","37.5483","127.1061","1","2022-12-01"
"광진구","생활방범-광장-475-01","37.5486","127.0999","1","2022-12-01"
"광진구","생활방범-광장-475-02","37.5486","127.0999","1","2022-12-01"
"광진구","생활방범-광장-475-03","37.5486","127.0999","1","2022-12-01"
"광진구","생활방범-광장-475-비상벨","37.5486","127.0999","1","2022-12-01"
"광진구","생활방범-광장-486-01","37.5502","127.1023","1","2022-12-01"
"광진구","생활방범-광장-486-02","37.5502","127.1023","1","2022-12-01"
"광진구","생활방범-광장-486-03","37.5502","127.1023","1","2022-12-01"
"광진구","생활방범-광장-486-비상벨","37.5502","127.1023","1","2022-12-01"
"광진구","생활방범-광장-498-01","37.5513","127.1005","1","2022-12-01"
"광진구","생활방범-광장-498-02","37.5513","127.1005","1","2022-12-01"
"광진구","생활방범-광장-498-03","37.5513","127.1005","1","2022-12-01"
"광진구","생활방범-광장-498-04","37.5513","127.1005","1","2022-12-01"
"광진구","생활방범-광장-498-비상벨","37.5513","127.1005","1","2022-12-01"
"광진구","생활방범-광장-527-01","37.5487","127.1050","1","2022-12-01"
"광진구","생활방범-광장-527-02","37.5487","127.1050","1","2022-12-01"
"광진구","생활방범-광장-527-03","37.5487","127.1050","1","2022-12-01"
