일련번호(no),주차장고유값(pl_id),주차장이름(pl_nm),구코드(sgg_code),법정동코드(bemd_code),주소(지번)(lot_num_address),일반-기본단위시간(pl_basic_rate_min),일반-기본단위금액(pl_basic_rate_amt),일반-추가단위시간(pl_addi_rate_min),일반-추가단위금액(pl_addi_rate_amt),일반-1일(전일)(pl_allday_pass_amt),일반-1월(정기권)(pl_month_pass_amt),건축물층수-지하(pl_num_floor_underground),건축물층수-지상(pl_num_floor_aboveground),계획주차면수(pl_num_space_planned),경도(logitude),위도(latitude)
6157,5023260,현진빌 주차장,11215,10300,서울특별시 광진구 구의동 31-1 현진빌,0,0,0,0,0,0,0,6,12.0,127.093758,37.552964
6158,5024270,자양로53길 011-00 주차장,11215,10300,서울특별시 광진구 구의동 28-47,0,0,0,0,0,0,1,5,4.0,127.09322,37.554073
6159,5067246,성우그랜드빌 주차장,11215,10300,서울특별시 광진구 구의동 27-20 성우그랜드빌,0,0,0,0,0,0,1,4,8.0,127.093284,37.554331
6160,5020311,자양로53길 015-00 주차장,11215,10300,서울특별시 광진구 구의동 28-46,0,0,0,0,0,0,1,4,2.0,127.093112,37.554136
6161,5069622,성우그랜드빌 주차장,11215,10300,서울특별시 광진구 구의동 27-19 성우그랜드빌,0,0,0,0,0,0,1,4,8.0,127.093149,37.554429
6162,5023137,현대빌라 주차장,11215,10300,서울특별시 광진구 구의동 27-2 현대빌라,0,0,0,0,0,0,1,4,4.0,127.093042,37.554512
6163,5024267,삼성그린빌 주차장,11215,10300,서울특별시 광진구 구의동 27-6 삼성그린빌,0,0,0,0,0,0,0,5,8.0,127.093653,37.554037
6164,5014049,민성그린빌 주차장,11215,10300,서울특별시 광진구 구의동 28-55,0,0,0,0,0,0,1,5,8.0,127.093148,37.553804
6165,5017972,자양로53길 009-06 주차장,11215,10300,서울특별시 광진구 구의동 28-48,0,0,0,0,0,0,1,4,1.0,127.093099,37.553981
6166,5111307,자양로54길 012-00 주차장,11215,10300,서울특별시 광진구 구의동 25-1,0,0,0,0,0,0,1,3,0.0,127.094629,37.553727
6167,5015460,나경타운 주차장,11215,10300,서울특별시 광진구 구의동 22-29 나경타운,0,0,0,0,0,0,1,4,6.0,127.094938,37.553715
6168,5016264,자양로54길 018-00 주차장,11215,10300,서울특별시 광진구 구의동 25-29,0,0,0,0,0,0,0,4,0.0,127.094733,37.553663
6169,5015459,자양로54길 023-00 주차장,11215,10300,서울특별시 광진구 구의동 22-2,0,0,0,0,0,0,1,2,2.0,127.095131,37.55355
6170,5066197,자양로54길 031-00 주차장,11215,10300,서울특별시 광진구 구의동 23-3,0,0,0,0,0,0,1,3,5.0,127.095421,37.553204
6171,5016931,욱현빌라14차 주차장,11215,10300,서울특별시 광진구 구의동 24-2 욱현빌라14차,0,0,0,0,0,0,1,4,14.0,127.09511,37.552958
6172,5065985,롯데빌리지 주차장,11215,10300,서울특별시 광진구 구의동 23-23 롯데빌리지,0,0,0,0,0,0,1,4,8.0,127.095382,37.553013
6173,5016932,청운빌라 주차장,11215,10300,서울특별시 광진구 구의동 24-9 청운빌라,0,0,0,0,0,0,1,4,5.0,127.095138,37.552802
6174,5066459,아산주택 주차장,11215,10300,서울특별시 광진구 구의동 26-14 아산주택,0,0,0,0,0,0,1,4,9.0,127.094311,37.553893
6175,5019139,대성빌라 주차장,11215,10300,서울특별시 광진구 구의동 22-3,0,0,0,0,0,0,2,3,4.0,127.094977,37.554258
6176,4901363,자양로54길 009-13 주차장,11215,10300,서울특별시 광진구 구의동 143-7,0,0,0,0,0,0,1,2,0.0,127.094575,37.554183
6177,5018784,자양로54길 009-14 주차장,11215,10300,서울특별시 광진구 구의동 22-21,0,0,0,0,0,0,2,3,4.0,127.095126,37.554304
6178,5127118,자양로54길 009-17 주차장,11215,10300,서울특별시 광진구 구의동 143-8,0,0,0,0,0,0,1,3,0.0,127.094668,37.554165
6179,5019140,한울터 주차장,11215,10300,서울특별시 광진구 구의동 143-9,0,0,0,0,0,0,1,4,7.0,127.094677,37.554263
6180,5019141,상아빌라 주차장,11215,10300,서울특별시 광진구 구의동 22-5,0,0,0,0,0,0,2,3,6.0,127.094915,37.554111
6181,5011848,정성빌딩 주차장,11215,10300,서울특별시 광진구 구의동 53-1 정성빌딩,0,0,0,0,0,0,1,4,27.0,127.090444,37.552022
6182,5020028,천호대로 663-00 주차장,11215,10300,서울특별시 광진구 구의동 53-9,0,0,0,0,0,0,1,3,0.0,127.090239,37.5518
6183,5020027,천호대로 667-00 주차장,11215,10300,서울특별시 광진구 구의동 53-6,0,0,0,0,0,0,1,4,0.0,127.090354,37.551569
6184,5066454,파크타운 주차장,11215,10300,서울특별시 광진구 구의동 665 파크타운,0,0,0,0,0,0,2,9,45.0,127.090586,37.551352
6185,5016595,화동빌딩 주차장,11215,10300,서울특별시 광진구 구의동 54-3 화동빌딩,0,0,0,0,0,0,1,6,7.0,127.090692,37.551019
6186,5024410,세진빌딩 주차장,11215,10300,서울특별시 광진구 구의동 54-6 세진빌딩,0,0,0,0,0,0,1,5,20.0,127.090772,37.550831
6187,5024407,엠칼라스 주차장,11215,10300,서울특별시 광진구 구의동 54-21 엠칼라스,0,0,0,0,0,0,2,5,22.0,127.090899,37.550649
6188,5065980,천호대로129길 022-00 주차장,11215,10300,서울특별시 광진구 구의동 52-1,0,0,0,0,0,0,1,4,0.0,127.090875,37.552664
6189,5020146,대한예수교장로회 세광교회 주차장,11215,10300,서울특별시 광진구 구의동 51-16 대한예수교장로회 세광교회,0,0,0,0,0,0,2,5,15.0,127.091375,37.552851
6190,5023139,원일그린빌 주차장,11215,10300,서울특별시 광진구 구의동 27-23 원일그린빌,0,0,0,0,0,0,0,5,6.0,127.093179,37.554616
6191,5020029,푸른마을 주차장,11215,10300,서울특별시 광진구 구의동 52-21 푸른마을,0,0,0,0,0,0,0,5,6.0,127.091101,37.551816
6192,5127294,삼화빌딩 주차장,11215,10300,서울특별시 광진구 구의동 53-3 삼화빌딩,0,0,0,0,0,0,1,7,4.0,127.090536,37.551713
6193,5014992,헤스티아 주차장,11215,10300,서울특별시 광진구 구의동 558-3,0,0,0,0,0,0,2,4,10.0,127.094167,37.55513
6194,5015496,비바체 주차장,11215,10300,서울특별시 광진구 구의동 23-28,0,0,0,0,0,0,2,4,8.0,127.097078,37.553369
6195,5017973,민성그린빌 주차장,11215,10300,서울특별시 광진구 구의동 28-56,0,0,0,0,0,0,1,5,6.0,127.093221,37.553895
6196,5069148,푸른마을b동 주차장,11215,10300,서울특별시 광진구 구의동 52-22,0,0,0,0,0,0,0,5,6.0,127.090977,37.551777
6197,5326246,창성주차장,11215,10300,서울특별시 광진구 구의동 54-9,0,0,0,0,0,0,1,4,20.0,127.090552,37.551119
6198,5524932,자양로43길 016-00 주차장,11215,10300,서울특별시 광진구 구의동 55-3,0,0,0,0,0,0,1,2,1.0,127.091009,37.551392
6199,5525180,선화빌라7차 주차장,11215,10300,서울특별시 광진구 구의동 52-18,0,0,0,0,0,0,1,4,7.0,127.090566,37.552382
6200,5525181,서서갈비 전용주차장 주차장,11215,10300,서울특별시 광진구 구의동 53-14,0,0,0,0,0,0,1,4,0.0,127.090226,37.552471
6201,5525196,천호대로129길 016-05 주차장,11215,10300,서울특별시 광진구 구의동 52-14,0,0,0,0,0,0,0,6,5.0,127.090767,37.552421
6202,5525208,천호대로129길 016-07 주차장,11215,10300,서울특별시 광진구 구의동 52-13,0,0,0,0,0,0,0,6,6.0,127.090823,37.552337
6203,5525209,천호대로129길 016-09 주차장,11215,10300,서울특별시 광진구 구의동 52-12,0,0,0,0,0,0,0,5,4.0,127.090879,37.552251
6204,5525216,프라임빌 주차장,11215,10300,서울특별시 광진구 구의동 52-11,0,0,0,0,0,0,1,4,5.0,127.090946,37.55213
6205,5525243,세원그린빌 주차장,11215,10300,서울특별시 광진구 구의동 52-4,0,0,0,0,0,0,1,5,6.0,127.090997,37.552383
6206,5525284,로터스빌 주차장,11215,10300,서울특별시 광진구 구의동 49-13,0,0,0,0,0,0,0,5,8.0,127.091898,37.552613
6207,5525287,자양로49길 016-02 주차장,11215,10300,서울특별시 광진구 구의동 30-30,0,0,0,0,0,0,1,2,4.0,127.092144,37.552844
6208,5525319,푸줏간 주차장,11215,10300,서울특별시 광진구 구의동 29-17,0,0,0,0,0,0,0,4,2.0,127.091585,37.553214
6209,5525324,마포돼지갈비 주차장,11215,10300,서울특별시 광진구 구의동 29-10,0,0,0,0,0,0,0,5,3.0,127.091686,37.553297
6210,5525327,승윤빌딩 주차장,11215,10300,서울특별시 광진구 구의동 29-12,0,0,0,0,0,0,0,5,6.0,127.091989,37.553553
6211,5525330,현진 주차장,11215,10300,서울특별시 광진구 구의동 29-4,0,0,0,0,0,0,0,5,4.0,127.09214,37.553687
6212,5525340,서원샹떼빌아파트 주차장,11215,10300,서울특별시 광진구 구의동 29-1,0,0,0,0,0,0,1,6,20.0,127.092334,37.553821
6213,5525353,대원빌라 주차장,11215,10300,서울특별시 광진구 구의동 28-39,0,0,0,0,0,0,0,5,9.0,127.092632,37.554151
6214,5525383,영화사로13길 003-00 주차장,11215,10300,서울특별시 광진구 구의동 558-8,0,0,0,0,0,0,0,4,2.0,127.093834,37.554916
6215,5525400,혜성아트빌 주차장,11215,10300,서울특별시 광진구 구의동 55-20,0,0,0,0,0,0,0,5,9.0,127.09122,37.55161
6216,5525403,정훈빌 주차장,11215,10300,서울특별시 광진구 구의동 55-11,0,0,0,0,0,0,0,5,3.0,127.091371,37.551353
6217,5525489,동일아트맨션 주차장,11215,10300,서울특별시 광진구 구의동 20-2,0,0,0,0,0,0,1,5,4.0,127.095231,37.554579
6218,5527256,동서화운트빌 주차장,11215,10300,서울특별시 광진구 구의동 52-20,0,0,0,0,0,0,1,5,11.0,127.090671,37.552111
6219,5021324,정립회관 주차장,11215,10300,서울특별시 광진구 구의동 16-3 정립회관,0,0,0,0,0,50000,1,5,151.0,127.09759,37.550808
6220,5069565,국제부동산 주차장,11215,10300,서울특별시 광진구 구의동 57-60,0,0,0,0,0,0,1,4,9.0,127.091391,37.550449
6221,5021708,자양로 278-23 주차장,11215,10300,서울특별시 광진구 구의동 57-92,0,0,0,0,0,0,1,2,2.0,127.09209,37.550448
6222,5021707,초원빌라 주차장,11215,10300,서울특별시 광진구 구의동 57-58,0,0,0,0,0,0,1,3,1.0,127.091687,37.550359
6223,5020928,한양그랜드빌 주차장,11215,10300,서울특별시 광진구 구의동 45-8,0,0,0,0,0,0,1,4,8.0,127.09445,37.550532
6224,5066627,차수앤하우스 주차장,11215,10300,서울특별시 광진구 구의동 46-17,0,0,0,0,0,0,0,3,3.0,127.094211,37.550534
6225,5020927,자양로44가길 014-00 주차장,11215,10300,서울특별시 광진구 구의동 45-7,0,0,0,0,0,0,1,3,2.0,127.094444,37.550651
6226,5020926,LG그린빌라 주차장,11215,10300,서울특별시 광진구 구의동 45-6 LG그린빌라,0,0,0,0,0,0,1,4,5.0,127.094421,37.550787
6227,5020925,동서화운트빌 주차장,11215,10300,서울특별시 광진구 구의동 45-30 동서화운트빌,0,0,0,0,0,0,1,4,8.0,127.094376,37.550909
6228,5066626,자양로44가길 021-00 주차장,11215,10300,서울특별시 광진구 구의동 46-40,0,0,0,0,0,0,1,4,2.0,127.094085,37.550938
6229,4960136,나경 그린빌 주차장,11215,10300,서울특별시 광진구 구의동 45-5 나경 그린빌,0,0,0,0,0,0,1,4,14.0,127.094314,37.551098
6230,5020924,자양로44가길 023-00 주차장,11215,10300,서울특별시 광진구 구의동 46-37,0,0,0,0,0,0,1,3,0.0,127.09404,37.55106
6231,5021027,자양로44가길 023-01 주차장,11215,10300,서울특별시 광진구 구의동 46-39,0,0,0,0,0,0,0,3,0.0,127.09397,37.550931
6232,5067161,자양로44가길 026-00 주차장,11215,10300,서울특별시 광진구 구의동 45-33,0,0,0,0,0,0,1,2,0.0,127.094221,37.551165
6233,5020923,파크빌 주차장,11215,10300,서울특별시 광진구 구의동 46-4 파크빌,0,0,0,0,0,0,0,4,6.0,127.09395,37.55116
6234,5066793,자양로44가길 003-00 주차장,11215,10300,서울특별시 광진구 구의동 46-25,0,0,0,0,0,0,1,2,0.0,127.094107,37.550322
6235,5020921,대경주택 주차장,11215,10300,서울특별시 광진구 구의동 45-3 대경주택,0,0,0,0,0,0,1,4,4.0,127.094131,37.551383
6236,5021310,데쟈뷰아파트 주차장,11215,10300,서울특별시 광진구 구의동 45-11 데쟈뷰아파트,0,0,0,0,0,0,2,5,14.0,127.094378,37.550191
6237,5069588,구의아트빌 주차장,11215,10300,서울특별시 광진구 구의동 45-10,0,0,0,0,0,0,1,4,8.0,127.094423,37.550319
6238,5021309,현진빌라 주차장,11215,10300,서울특별시 광진구 구의동 46-21 현진빌라,0,0,0,0,0,0,1,5,10.0,127.093986,37.550474
6239,5021308,자양로44가길 009-04 주차장,11215,10300,서울특별시 광진구 구의동 46-22,0,0,0,0,0,0,1,2,0.0,127.094062,37.550592
6240,5019756,용마홈타운 주차장,11215,10300,서울특별시 광진구 구의동 661 용마홈타운,0,0,0,0,0,0,1,4,35.0,127.096514,37.550567
6241,5019466,자양로44길 107-00 주차장,11215,10300,서울특별시 광진구 구의동 36-4,0,0,0,0,0,0,1,2,4.0,127.096763,37.550688
6242,5021325,자양로44길 108-00 주차장,11215,10300,서울특별시 광진구 구의동 37-7,0,0,0,0,0,0,1,4,9.0,127.097019,37.550543
6243,5020919,롯데빌라 주차장,11215,10300,서울특별시 광진구 구의동 56-3 롯데빌라,0,0,0,0,0,0,0,5,9.0,127.09225,37.550834
6244,5019757,한주빌라 주차장,11215,10300,서울특별시 광진구 구의동 36-9 한주빌라,0,0,0,0,0,0,0,4,4.0,127.096729,37.5508
6245,5021326,이화빌라 주차장,11215,10300,서울특별시 광진구 구의동 37-1,0,0,0,0,0,0,1,4,4.0,127.096992,37.550711
6246,5069592,아차산 빌라 주차장,11215,10300,서울특별시 광진구 구의동 37-9 아차산 빌라,0,0,0,0,0,0,0,5,12.0,127.097124,37.550586
6247,5019827,일호하이빌 주차장,11215,10300,서울특별시 광진구 구의동 36-6 일호하이빌,0,0,0,0,0,0,0,5,13.0,127.096633,37.55092
6248,5019758,일호하이빌 주차장,11215,10300,서울특별시 광진구 구의동 36-5 일호하이빌,0,0,0,0,0,0,1,4,7.0,127.096559,37.550976
6249,5021384,상헌빌리지 주차장,11215,10300,서울특별시 광진구 구의동 35-36 상헌빌리지,0,0,0,0,0,0,1,4,6.0,127.0963,37.551252
6250,5022461,삼성베스트빌 주차장,11215,10300,서울특별시 광진구 구의동 35-21 삼성베스트빌,0,0,0,0,0,0,0,5,8.0,127.095422,37.551649
6251,5022462,정안그린빌라 주차장,11215,10300,서울특별시 광진구 구의동 35-11 정안그린빌라,0,0,0,0,0,0,1,3,0.0,127.095525,37.551402
6252,5022460,리치팰리스 주차장,11215,10300,서울특별시 광진구 구의동 35-22 리치팰리스,0,0,0,0,0,0,0,5,10.0,127.095314,37.551551
6253,5067108,금화빌라 주차장,11215,10300,서울특별시 광진구 구의동 35-48 금화빌라,0,0,0,0,0,0,1,3,0.0,127.09516,37.551472
6254,5022100,모아빌라 주차장,11215,10300,서울특별시 광진구 구의동 35-14 모아빌라,0,0,0,0,0,0,1,4,4.0,127.09497,37.55106
6255,5021382,대림아트빌리지 주차장,11215,10300,서울특별시 광진구 구의동 35-8 대림아트빌리지,0,0,0,0,0,0,1,4,7.0,127.095889,37.55165
6256,5112898,영동빌라 주차장,11215,10300,서울특별시 광진구 구의동 35-7 영동빌라,0,0,0,0,0,0,1,3,0.0,127.095576,37.551754
6257,5022463,태진빌리지 주차장,11215,10300,서울특별시 광진구 구의동 35-10 태진빌리지,0,0,0,0,0,0,1,4,8.0,127.09572,37.551556
6258,5067164,자양로44길 143-00 주차장,11215,10300,서울특별시 광진구 구의동 35-27,0,0,0,0,0,0,1,3,0.0,127.095736,37.551915
6259,5021904,자양로44길 147-04 주차장,11215,10300,서울특별시 광진구 구의동 35-31,0,0,0,0,0,0,1,3,0.0,127.095533,37.551928
6260,5019464,자양로44길 149-00 주차장,11215,10300,서울특별시 광진구 구의동 35-26,0,0,0,0,0,0,1,2,0.0,127.095645,37.552039
6261,5020915,한솔아파트 주차장,11215,10300,서울특별시 광진구 구의동 56-6 한솔아파트,0,0,0,0,0,0,1,5,21.0,127.092522,37.550784
6262,5021029,자양로44길 152-03 주차장,11215,10300,서울특별시 광진구 구의동 34-10,0,0,0,0,0,0,1,3,2.0,127.095745,37.552433
6263,5021327,자양로44길 154-00 주차장,11215,10300,서울특별시 광진구 구의동 34-9,0,0,0,0,0,0,1,2,1.0,127.095626,37.552382
6264,5020917,자양로44길 020-00 주차장,11215,10300,서울특별시 광진구 구의동 57-10,0,0,0,0,0,0,1,3,3.0,127.092567,37.550543
6265,5066824,푸른솔아트빌 주차장,11215,10300,서울특별시 광진구 구의동 56-11 푸른솔아트빌,0,0,0,0,0,0,0,5,8.0,127.092768,37.550693
6266,5020914,캐슬타운하우스 주차장,11215,10300,서울특별시 광진구 구의동 57-9 캐슬타운하우스,0,0,0,0,0,0,0,6,11.0,127.092701,37.550469
6267,5024108,그린힐 주차장,11215,10300,서울특별시 광진구 구의동 57-108 그린힐,0,0,0,0,0,0,0,5,20.0,127.093024,37.550381
6268,5023267,그린힐 주차장,11215,10300,서울특별시 광진구 구의동 57-109 그린힐,0,0,0,0,0,0,0,5,8.0,127.093016,37.550289
